loan_amnt,term,grade,annual_inc,dti,loan_status,term_months,is_default,loan_to_income,small_purchase,dti_bucket,risk_segment
4200.0, 36 months,B,68000.0,18.83,Fully Paid,36,0,0.061764705882352944,0,"(10, 20]",Medium Risk
20000.0, 36 months,B,135000.0,21.75,Charged Off,36,1,0.14814814814814814,0,"(20, 30]",Medium Risk
5000.0, 36 months,A,79000.0,39.83,Fully Paid,36,0,0.06329113924050633,0,"(30, 100]",High Risk
20000.0, 60 months,F,65000.0,10.45,Charged Off,60,1,0.3076923076923077,0,"(10, 20]",High Risk
34550.0, 60 months,D,72000.0,22.93,Fully Paid,60,0,0.4798611111111111,0,"(20, 30]",Medium Risk
15000.0, 36 months,B,66000.0,28.04,Fully Paid,36,0,0.22727272727272727,0,"(20, 30]",Medium Risk
14000.0, 36 months,B,99000.0,6.84,Fully Paid,36,0,0.1414141414141414,0,"(0, 10]",Low Risk
7200.0, 36 months,B,65000.0,14.03,Charged Off,36,1,0.11076923076923077,0,"(10, 20]",Low Risk
28000.0, 36 months,A,100000.0,21.49,Fully Paid,36,0,0.28,0,"(20, 30]",Medium Risk
20000.0, 60 months,C,78000.0,17.6,Fully Paid,60,0,0.2564102564102564,0,"(10, 20]",Medium Risk
22350.0, 36 months,C,127000.0,23.64,Fully Paid,36,0,0.17598425196850392,0,"(20, 30]",Medium Risk
7600.0, 36 months,E,59500.0,18.76,Charged Off,36,1,0.12773109243697478,0,"(10, 20]",Medium Risk
30000.0, 36 months,B,80000.0,12.88,Fully Paid,36,0,0.375,0,"(10, 20]",Low Risk
2125.0, 36 months,C,28800.0,3.17,Fully Paid,36,0,0.07378472222222222,0,"(0, 10]",Medium Risk
11000.0, 60 months,C,54000.0,14.93,Fully Paid,60,0,0.2037037037037037,0,"(10, 20]",Medium Risk
25500.0, 60 months,E,51000.0,7.65,Fully Paid,60,0,0.5,0,"(0, 10]",Medium Risk
5000.0, 36 months,D,26000.0,27.47,Fully Paid,36,0,0.19230769230769232,0,"(20, 30]",Medium Risk
2400.0, 36 months,C,114000.0,17.02,Fully Paid,36,0,0.021052631578947368,0,"(10, 20]",Medium Risk
15000.0, 36 months,A,103000.0,15.54,Fully Paid,36,0,0.14563106796116504,0,"(10, 20]",Medium Risk
7200.0, 36 months,C,25958.0,18.4,Fully Paid,36,0,0.27737113799214114,0,"(10, 20]",Medium Risk
12000.0, 60 months,C,92000.0,9.94,Fully Paid,60,0,0.13043478260869565,0,"(0, 10]",Medium Risk
35000.0, 60 months,C,125000.0,24.01,Current,60,0,0.28,0,"(20, 30]",Medium Risk
28000.0, 36 months,A,140000.0,6.52,Fully Paid,36,0,0.2,0,"(0, 10]",Low Risk
14000.0, 36 months,A,94000.0,26.17,Fully Paid,36,0,0.14893617021276595,0,"(20, 30]",Medium Risk
5000.0, 36 months,C,33600.0,25.54,Fully Paid,36,0,0.1488095238095238,0,"(20, 30]",Medium Risk
11300.0, 60 months,F,34320.0,35.31,Current,60,0,0.32925407925407923,0,"(30, 100]",High Risk
28000.0, 60 months,C,96000.0,31.0,Fully Paid,60,0,0.2916666666666667,0,"(30, 100]",Medium Risk
13250.0, 60 months,D,59000.0,31.63,Charged Off,60,1,0.2245762711864407,0,"(30, 100]",Medium Risk
16000.0, 60 months,E,85000.0,14.32,Current,60,0,0.18823529411764706,0,"(10, 20]",Medium Risk
14825.0, 60 months,E,50000.0,15.89,Charged Off,60,1,0.2965,0,"(10, 20]",Medium Risk
11400.0, 36 months,A,47000.0,12.21,Fully Paid,36,0,0.2425531914893617,0,"(10, 20]",Low Risk
20000.0, 36 months,B,295000.0,14.88,Fully Paid,36,0,0.06779661016949153,0,"(10, 20]",Low Risk
3000.0, 36 months,A,24000.0,12.45,Fully Paid,36,0,0.125,0,"(10, 20]",Low Risk
18000.0, 36 months,C,45000.0,35.09,Fully Paid,36,0,0.4,0,"(30, 100]",High Risk
30000.0, 36 months,D,180000.0,13.79,Fully Paid,36,0,0.16666666666666666,0,"(10, 20]",Medium Risk
8500.0, 36 months,C,80000.0,27.99,Fully Paid,36,0,0.10625,0,"(20, 30]",Medium Risk
10500.0, 36 months,B,52000.0,18.62,Fully Paid,36,0,0.20192307692307693,0,"(10, 20]",Medium Risk
10000.0, 36 months,B,106000.0,19.59,Fully Paid,36,0,0.09433962264150944,0,"(10, 20]",Medium Risk
3000.0, 36 months,B,62000.0,25.9,Charged Off,36,1,0.04838709677419355,0,"(20, 30]",Medium Risk
12000.0, 36 months,B,81900.0,11.59,Fully Paid,36,0,0.14652014652014653,0,"(10, 20]",Low Risk
19000.0, 60 months,D,80000.0,18.94,Current,60,0,0.2375,0,"(10, 20]",Medium Risk
7500.0, 36 months,C,105000.0,20.47,Fully Paid,36,0,0.07142857142857142,0,"(20, 30]",Medium Risk
24000.0, 36 months,A,157000.0,21.67,Fully Paid,36,0,0.15286624203821655,0,"(20, 30]",Medium Risk
35000.0, 36 months,C,125000.0,15.9,Fully Paid,36,0,0.28,0,"(10, 20]",Medium Risk
10000.0, 36 months,B,53000.0,24.8,Charged Off,36,1,0.18867924528301888,0,"(20, 30]",Medium Risk
3500.0, 36 months,B,70000.0,9.53,Fully Paid,36,0,0.05,0,"(0, 10]",Low Risk
24000.0, 60 months,E,130000.0,16.22,Charged Off,60,1,0.18461538461538463,0,"(10, 20]",Medium Risk
11000.0, 36 months,B,37000.0,10.9,Fully Paid,36,0,0.2972972972972973,0,"(10, 20]",Low Risk
5600.0, 36 months,B,75000.0,12.26,Fully Paid,36,0,0.07466666666666667,0,"(10, 20]",Low Risk
27000.0, 60 months,E,54000.0,10.71,Charged Off,60,1,0.5,0,"(10, 20]",Medium Risk
15000.0, 36 months,A,82500.0,18.15,Fully Paid,36,0,0.18181818181818182,0,"(10, 20]",Medium Risk
20000.0, 36 months,A,125000.0,7.42,Fully Paid,36,0,0.16,0,"(0, 10]",Low Risk
30000.0, 36 months,B,129500.0,20.9,Fully Paid,36,0,0.23166023166023167,0,"(20, 30]",Medium Risk
20000.0, 60 months,C,47835.0,27.32,Current,60,0,0.4181038988188565,0,"(20, 30]",Medium Risk
11425.0, 36 months,B,69000.0,25.84,Fully Paid,36,0,0.16557971014492753,0,"(20, 30]",Medium Risk
14400.0, 36 months,A,88186.0,2.24,Fully Paid,36,0,0.16329122536457033,0,"(0, 10]",Low Risk
2000.0, 36 months,B,32000.0,16.73,Charged Off,36,1,0.0625,0,"(10, 20]",Medium Risk
11200.0, 60 months,C,42000.0,18.23,Fully Paid,60,0,0.26666666666666666,0,"(10, 20]",Medium Risk
12000.0, 60 months,E,100000.0,21.75,Fully Paid,60,0,0.12,0,"(20, 30]",Medium Risk
12675.0, 60 months,F,48000.0,20.83,Current,60,0,0.2640625,0,"(20, 30]",High Risk
20000.0, 36 months,A,60000.0,9.04,Fully Paid,36,0,0.3333333333333333,0,"(0, 10]",Low Risk
15600.0, 36 months,B,38600.0,20.74,Fully Paid,36,0,0.40414507772020725,0,"(20, 30]",Medium Risk
34000.0, 36 months,B,85000.0,19.67,Fully Paid,36,0,0.4,0,"(10, 20]",Medium Risk
9600.0, 36 months,F,51000.0,20.6,Late (31-120 days),36,0,0.18823529411764706,0,"(20, 30]",High Risk
12000.0, 36 months,C,45000.0,14.85,Fully Paid,36,0,0.26666666666666666,0,"(10, 20]",Medium Risk
29000.0, 36 months,C,86075.0,27.75,Fully Paid,36,0,0.33691548068544874,0,"(20, 30]",Medium Risk
17475.0, 60 months,B,38000.0,26.03,Current,60,0,0.4598684210526316,0,"(20, 30]",Medium Risk
10000.0, 60 months,C,50000.0,13.01,Fully Paid,60,0,0.2,0,"(10, 20]",Medium Risk
25000.0, 60 months,B,90000.0,9.05,Fully Paid,60,0,0.2777777777777778,0,"(0, 10]",Low Risk
11500.0, 36 months,A,151000.0,18.99,Fully Paid,36,0,0.076158940397351,0,"(10, 20]",Medium Risk
5000.0, 36 months,B,37200.0,27.94,Fully Paid,36,0,0.13440860215053763,0,"(20, 30]",Medium Risk
9100.0, 36 months,A,68000.0,19.31,Fully Paid,36,0,0.1338235294117647,0,"(10, 20]",Medium Risk
35000.0, 36 months,A,296000.0,16.24,Fully Paid,36,0,0.11824324324324324,0,"(10, 20]",Medium Risk
24000.0, 36 months,A,51000.0,21.67,Fully Paid,36,0,0.47058823529411764,0,"(20, 30]",Medium Risk
5500.0, 36 months,B,41000.0,32.29,Fully Paid,36,0,0.13414634146341464,0,"(30, 100]",Medium Risk
18000.0, 36 months,A,100000.0,13.69,Fully Paid,36,0,0.18,0,"(10, 20]",Low Risk
6000.0, 36 months,C,42000.0,10.29,Fully Paid,36,0,0.14285714285714285,0,"(10, 20]",Medium Risk
8000.0, 36 months,A,50000.0,12.75,Fully Paid,36,0,0.16,0,"(10, 20]",Low Risk
4650.0, 36 months,C,45000.0,26.82,Charged Off,36,1,0.10333333333333333,0,"(20, 30]",Medium Risk
20000.0, 60 months,D,108000.0,31.78,Fully Paid,60,0,0.18518518518518517,0,"(30, 100]",Medium Risk
2000.0, 36 months,C,44000.0,3.32,Fully Paid,36,0,0.045454545454545456,0,"(0, 10]",Medium Risk
15000.0, 36 months,A,105000.0,0.62,Fully Paid,36,0,0.14285714285714285,0,"(0, 10]",Low Risk
3000.0, 36 months,B,26000.0,32.87,Fully Paid,36,0,0.11538461538461539,0,"(30, 100]",Medium Risk
1000.0, 36 months,B,30000.0,34.32,Fully Paid,36,0,0.03333333333333333,0,"(30, 100]",Medium Risk
24900.0, 60 months,C,54139.0,22.59,Fully Paid,60,0,0.4599272243669074,0,"(20, 30]",Medium Risk
15250.0, 36 months,D,114000.0,10.37,Charged Off,36,1,0.1337719298245614,0,"(10, 20]",Medium Risk
6025.0, 36 months,C,65000.0,27.14,Fully Paid,36,0,0.0926923076923077,0,"(20, 30]",Medium Risk
15000.0, 36 months,C,98000.0,37.42,Charged Off,36,1,0.15306122448979592,0,"(30, 100]",High Risk
20000.0, 36 months,B,86000.0,30.32,Fully Paid,36,0,0.23255813953488372,0,"(30, 100]",Medium Risk
12000.0, 36 months,B,85000.0,28.36,Fully Paid,36,0,0.1411764705882353,0,"(20, 30]",Medium Risk
14000.0, 60 months,B,68000.0,20.65,Fully Paid,60,0,0.20588235294117646,0,"(20, 30]",Medium Risk
6000.0, 36 months,B,59245.0,11.83,Fully Paid,36,0,0.10127436914507554,0,"(10, 20]",Low Risk
33600.0, 60 months,E,98000.0,22.62,Late (31-120 days),60,0,0.34285714285714286,0,"(20, 30]",Medium Risk
20400.0, 60 months,E,86000.0,11.85,Fully Paid,60,0,0.2372093023255814,0,"(10, 20]",Medium Risk
2000.0, 36 months,C,46000.0,33.0,Fully Paid,36,0,0.043478260869565216,0,"(30, 100]",Medium Risk
8000.0, 36 months,B,75000.0,15.71,Fully Paid,36,0,0.10666666666666667,0,"(10, 20]",Medium Risk
10000.0, 36 months,C,54000.0,19.22,Fully Paid,36,0,0.18518518518518517,0,"(10, 20]",Medium Risk
13650.0, 60 months,E,37000.0,19.51,Charged Off,60,1,0.3689189189189189,0,"(10, 20]",Medium Risk
2500.0, 36 months,C,38000.0,19.11,Fully Paid,36,0,0.06578947368421052,0,"(10, 20]",Medium Risk
5600.0, 36 months,B,41500.0,15.64,Fully Paid,36,0,0.13493975903614458,0,"(10, 20]",Medium Risk
10000.0, 36 months,B,150000.0,4.62,Fully Paid,36,0,0.06666666666666667,0,"(0, 10]",Low Risk
10250.0, 36 months,D,57000.0,29.03,Fully Paid,36,0,0.17982456140350878,0,"(20, 30]",Medium Risk
8000.0, 36 months,A,42000.0,24.14,Fully Paid,36,0,0.19047619047619047,0,"(20, 30]",Medium Risk
12000.0, 36 months,A,130000.0,19.33,Fully Paid,36,0,0.09230769230769231,0,"(10, 20]",Medium Risk
1400.0, 36 months,C,93000.0,10.11,Fully Paid,36,0,0.015053763440860216,0,"(10, 20]",Medium Risk
17125.0, 36 months,D,51000.0,20.54,Charged Off,36,1,0.33578431372549017,0,"(20, 30]",Medium Risk
1000.0, 36 months,B,70000.0,11.75,Fully Paid,36,0,0.014285714285714285,0,"(10, 20]",Low Risk
10000.0, 60 months,C,58800.0,33.53,Current,60,0,0.17006802721088435,0,"(30, 100]",Medium Risk
7000.0, 36 months,B,32000.0,26.26,Fully Paid,36,0,0.21875,0,"(20, 30]",Medium Risk
16000.0, 36 months,B,185000.0,15.29,Fully Paid,36,0,0.08648648648648649,0,"(10, 20]",Medium Risk
10000.0, 36 months,A,109000.0,22.12,Fully Paid,36,0,0.09174311926605505,0,"(20, 30]",Medium Risk
30000.0, 36 months,B,94000.0,29.41,Fully Paid,36,0,0.3191489361702128,0,"(20, 30]",Medium Risk
18000.0, 36 months,B,80000.0,6.47,Fully Paid,36,0,0.225,0,"(0, 10]",Low Risk
5000.0, 36 months,C,64000.0,25.37,Fully Paid,36,0,0.078125,0,"(20, 30]",Medium Risk
2400.0, 36 months,C,51000.0,22.8,Charged Off,36,1,0.047058823529411764,0,"(20, 30]",Medium Risk
9000.0, 36 months,D,50000.0,30.68,Fully Paid,36,0,0.18,0,"(30, 100]",Medium Risk
21000.0, 60 months,B,82000.0,15.1,Fully Paid,60,0,0.25609756097560976,0,"(10, 20]",Medium Risk
8000.0, 36 months,C,46000.0,8.87,Fully Paid,36,0,0.17391304347826086,0,"(0, 10]",Medium Risk
9550.0, 36 months,D,64627.0,36.04,Charged Off,36,1,0.14777105544122426,0,"(30, 100]",High Risk
14400.0, 36 months,B,60000.0,30.24,Charged Off,36,1,0.24,0,"(30, 100]",Medium Risk
15000.0, 36 months,B,45000.0,33.81,Fully Paid,36,0,0.3333333333333333,0,"(30, 100]",Medium Risk
7000.0, 36 months,A,75000.0,5.66,Fully Paid,36,0,0.09333333333333334,0,"(0, 10]",Low Risk
28500.0, 60 months,D,75000.0,33.94,Current,60,0,0.38,0,"(30, 100]",Medium Risk
35000.0, 36 months,C,139000.0,17.73,Charged Off,36,1,0.2517985611510791,0,"(10, 20]",Medium Risk
30000.0, 60 months,F,170000.0,22.57,In Grace Period,60,0,0.17647058823529413,0,"(20, 30]",High Risk
35000.0, 60 months,E,90000.0,22.97,Charged Off,60,1,0.3888888888888889,0,"(20, 30]",Medium Risk
20250.0, 36 months,C,45000.0,32.48,Fully Paid,36,0,0.45,0,"(30, 100]",Medium Risk
21000.0, 36 months,A,72000.0,10.05,Fully Paid,36,0,0.2916666666666667,0,"(10, 20]",Low Risk
18000.0, 60 months,A,72000.0,24.02,Fully Paid,60,0,0.25,0,"(20, 30]",Medium Risk
7000.0, 36 months,C,120000.0,15.56,Fully Paid,36,0,0.058333333333333334,0,"(10, 20]",Medium Risk
10000.0, 36 months,B,24080.0,29.16,Fully Paid,36,0,0.4152823920265781,0,"(20, 30]",Medium Risk
35000.0, 36 months,A,239000.0,24.78,Fully Paid,36,0,0.14644351464435146,0,"(20, 30]",Medium Risk
10000.0, 36 months,A,77000.0,11.95,Fully Paid,36,0,0.12987012987012986,0,"(10, 20]",Low Risk
10000.0, 36 months,B,70000.0,12.29,Fully Paid,36,0,0.14285714285714285,0,"(10, 20]",Low Risk
12000.0, 36 months,A,84000.0,3.97,Fully Paid,36,0,0.14285714285714285,0,"(0, 10]",Low Risk
5600.0, 36 months,B,38110.0,7.59,Fully Paid,36,0,0.14694305956441878,0,"(0, 10]",Low Risk
6000.0, 36 months,C,29424.0,10.24,Fully Paid,36,0,0.2039151712887439,0,"(10, 20]",Medium Risk
6000.0, 36 months,A,99000.0,20.18,Fully Paid,36,0,0.06060606060606061,0,"(20, 30]",Medium Risk
1800.0, 36 months,C,38000.0,37.52,Fully Paid,36,0,0.04736842105263158,0,"(30, 100]",High Risk
10500.0, 60 months,D,28000.0,29.83,Charged Off,60,1,0.375,0,"(20, 30]",Medium Risk
5450.0, 36 months,C,85000.0,20.92,Fully Paid,36,0,0.06411764705882353,0,"(20, 30]",Medium Risk
14000.0, 60 months,A,114000.0,14.92,Current,60,0,0.12280701754385964,0,"(10, 20]",Low Risk
15000.0, 36 months,B,50000.0,14.07,Charged Off,36,1,0.3,0,"(10, 20]",Low Risk
8000.0, 36 months,B,55000.0,10.16,Charged Off,36,1,0.14545454545454545,0,"(10, 20]",Low Risk
25000.0, 36 months,C,70000.0,27.39,Fully Paid,36,0,0.35714285714285715,0,"(20, 30]",Medium Risk
30000.0, 60 months,C,127000.0,19.29,Fully Paid,60,0,0.23622047244094488,0,"(10, 20]",Medium Risk
25000.0, 36 months,A,124000.0,23.61,Charged Off,36,1,0.20161290322580644,0,"(20, 30]",Medium Risk
10000.0, 36 months,A,98000.0,6.71,Fully Paid,36,0,0.10204081632653061,0,"(0, 10]",Low Risk
28000.0, 36 months,A,350000.0,16.82,Fully Paid,36,0,0.08,0,"(10, 20]",Medium Risk
5600.0, 36 months,B,95000.0,13.3,Fully Paid,36,0,0.05894736842105263,0,"(10, 20]",Low Risk
18000.0, 60 months,A,200000.0,25.75,Charged Off,60,1,0.09,0,"(20, 30]",Medium Risk
17000.0, 60 months,D,39500.0,32.42,Charged Off,60,1,0.43037974683544306,0,"(30, 100]",Medium Risk
15000.0, 36 months,A,100000.0,23.72,Fully Paid,36,0,0.15,0,"(20, 30]",Medium Risk
14000.0, 60 months,E,52000.0,10.44,Charged Off,60,1,0.2692307692307692,0,"(10, 20]",Medium Risk
10500.0, 36 months,B,115000.0,11.45,Fully Paid,36,0,0.09130434782608696,0,"(10, 20]",Low Risk
20800.0, 36 months,A,100000.0,23.7,Fully Paid,36,0,0.208,0,"(20, 30]",Medium Risk
10000.0, 36 months,A,82000.0,4.81,Fully Paid,36,0,0.12195121951219512,0,"(0, 10]",Low Risk
10000.0, 36 months,B,42000.0,13.0,Fully Paid,36,0,0.23809523809523808,0,"(10, 20]",Low Risk
6000.0, 36 months,A,65000.0,26.4,Fully Paid,36,0,0.09230769230769231,0,"(20, 30]",Medium Risk
3600.0, 36 months,C,50000.0,11.67,Charged Off,36,1,0.072,0,"(10, 20]",Medium Risk
15000.0, 36 months,B,62300.0,23.6,Fully Paid,36,0,0.24077046548956663,0,"(20, 30]",Medium Risk
24000.0, 60 months,C,120000.0,19.12,Current,60,0,0.2,0,"(10, 20]",Medium Risk
8000.0, 36 months,C,100000.0,9.7,Fully Paid,36,0,0.08,0,"(0, 10]",Medium Risk
24000.0, 60 months,C,125000.0,6.39,Current,60,0,0.192,0,"(0, 10]",Medium Risk
21000.0, 36 months,D,90000.0,22.6,Charged Off,36,1,0.23333333333333334,0,"(20, 30]",Medium Risk
20000.0, 60 months,C,75000.0,6.99,Current,60,0,0.26666666666666666,0,"(0, 10]",Medium Risk
15500.0, 36 months,C,50000.0,25.54,Fully Paid,36,0,0.31,0,"(20, 30]",Medium Risk
25000.0, 60 months,A,205000.0,12.89,Fully Paid,60,0,0.12195121951219512,0,"(10, 20]",Low Risk
4200.0, 36 months,C,40000.0,5.91,Fully Paid,36,0,0.105,0,"(0, 10]",Medium Risk
15000.0, 60 months,E,180000.0,15.64,Current,60,0,0.08333333333333333,0,"(10, 20]",Medium Risk
10525.0, 60 months,E,50000.0,35.4,Current,60,0,0.2105,0,"(30, 100]",High Risk
25000.0, 36 months,A,61900.0,29.93,Fully Paid,36,0,0.40387722132471726,0,"(20, 30]",Medium Risk
1975.0, 36 months,C,19084.0,26.35,Fully Paid,36,0,0.10348983441626493,0,"(20, 30]",Medium Risk
8875.0, 36 months,D,50000.0,15.24,Fully Paid,36,0,0.1775,0,"(10, 20]",Medium Risk
25625.0, 60 months,F,91600.0,25.39,Fully Paid,60,0,0.2797489082969432,0,"(20, 30]",High Risk
15000.0, 36 months,B,95000.0,3.21,Charged Off,36,1,0.15789473684210525,0,"(0, 10]",Low Risk
12000.0, 60 months,B,65000.0,12.67,Fully Paid,60,0,0.18461538461538463,0,"(10, 20]",Low Risk
16100.0, 60 months,D,36000.0,31.1,Current,60,0,0.44722222222222224,0,"(30, 100]",Medium Risk
19300.0, 36 months,B,50000.0,13.27,Charged Off,36,1,0.386,0,"(10, 20]",Low Risk
2800.0, 36 months,B,150000.0,8.66,Fully Paid,36,0,0.018666666666666668,0,"(0, 10]",Low Risk
18000.0, 60 months,C,100000.0,16.19,Fully Paid,60,0,0.18,0,"(10, 20]",Medium Risk
9000.0, 36 months,B,38000.0,32.6,Fully Paid,36,0,0.23684210526315788,0,"(30, 100]",Medium Risk
35000.0, 60 months,C,135000.0,18.77,Current,60,0,0.25925925925925924,0,"(10, 20]",Medium Risk
21600.0, 36 months,A,150000.0,19.34,Fully Paid,36,0,0.144,0,"(10, 20]",Medium Risk
20525.0, 36 months,E,90000.0,27.99,Charged Off,36,1,0.22805555555555557,0,"(20, 30]",Medium Risk
5000.0, 36 months,C,85000.0,16.17,Fully Paid,36,0,0.058823529411764705,0,"(10, 20]",Medium Risk
5600.0, 36 months,A,81000.0,20.43,Fully Paid,36,0,0.0691358024691358,0,"(20, 30]",Medium Risk
35000.0, 60 months,B,105000.0,2.78,Charged Off,60,1,0.3333333333333333,0,"(0, 10]",Low Risk
15000.0, 36 months,D,73000.0,20.88,Fully Paid,36,0,0.2054794520547945,0,"(20, 30]",Medium Risk
10000.0, 60 months,C,49000.0,13.49,Fully Paid,60,0,0.20408163265306123,0,"(10, 20]",Medium Risk
8000.0, 36 months,A,65000.0,14.9,Fully Paid,36,0,0.12307692307692308,0,"(10, 20]",Low Risk
3500.0, 36 months,B,130000.0,19.69,Fully Paid,36,0,0.026923076923076925,0,"(10, 20]",Medium Risk
9800.0, 36 months,B,108000.0,12.81,Fully Paid,36,0,0.09074074074074075,0,"(10, 20]",Low Risk
10000.0, 36 months,A,76000.0,28.69,Fully Paid,36,0,0.13157894736842105,0,"(20, 30]",Medium Risk
32300.0, 60 months,F,72000.0,13.55,Current,60,0,0.4486111111111111,0,"(10, 20]",High Risk
6000.0, 36 months,D,27500.0,28.2,Charged Off,36,1,0.21818181818181817,0,"(20, 30]",Medium Risk
10000.0, 36 months,B,80000.0,1.83,Charged Off,36,1,0.125,0,"(0, 10]",Low Risk
16075.0, 60 months,E,36111.0,38.25,Fully Paid,60,0,0.44515521586220264,0,"(30, 100]",High Risk
8000.0, 36 months,A,32000.0,14.18,Fully Paid,36,0,0.25,0,"(10, 20]",Low Risk
20000.0, 60 months,F,75000.0,37.95,Current,60,0,0.26666666666666666,0,"(30, 100]",High Risk
26400.0, 36 months,C,60000.0,8.55,Fully Paid,36,0,0.44,0,"(0, 10]",Medium Risk
15000.0, 36 months,C,45000.0,26.88,Charged Off,36,1,0.3333333333333333,0,"(20, 30]",Medium Risk
25000.0, 36 months,C,91500.0,4.64,Charged Off,36,1,0.273224043715847,0,"(0, 10]",Medium Risk
12000.0, 60 months,D,78000.0,13.81,Current,60,0,0.15384615384615385,0,"(10, 20]",Medium Risk
20000.0, 36 months,A,107600.0,15.2,Fully Paid,36,0,0.18587360594795538,0,"(10, 20]",Medium Risk
15000.0, 36 months,C,68000.0,30.85,Charged Off,36,1,0.22058823529411764,0,"(30, 100]",Medium Risk
21900.0, 36 months,C,100000.0,20.22,Fully Paid,36,0,0.219,0,"(20, 30]",Medium Risk
12500.0, 60 months,A,76000.0,26.65,Current,60,0,0.16447368421052633,0,"(20, 30]",Medium Risk
7000.0, 36 months,C,65805.0,7.61,Fully Paid,36,0,0.10637489552465618,0,"(0, 10]",Medium Risk
18000.0, 60 months,C,85000.0,6.72,Fully Paid,60,0,0.21176470588235294,0,"(0, 10]",Medium Risk
24000.0, 60 months,C,70000.0,13.46,Fully Paid,60,0,0.34285714285714286,0,"(10, 20]",Medium Risk
4000.0, 36 months,B,69000.0,19.06,Fully Paid,36,0,0.057971014492753624,0,"(10, 20]",Medium Risk
9400.0, 36 months,F,35760.0,20.7,Fully Paid,36,0,0.26286353467561524,0,"(20, 30]",High Risk
5050.0, 36 months,C,130000.0,31.36,Fully Paid,36,0,0.03884615384615384,0,"(30, 100]",Medium Risk
18750.0, 36 months,F,70000.0,23.06,Charged Off,36,1,0.26785714285714285,0,"(20, 30]",High Risk
14400.0, 60 months,C,91000.0,20.86,Fully Paid,60,0,0.15824175824175823,0,"(20, 30]",Medium Risk
9000.0, 36 months,A,80000.0,21.6,Fully Paid,36,0,0.1125,0,"(20, 30]",Medium Risk
12000.0, 36 months,B,45000.0,5.5,Fully Paid,36,0,0.26666666666666666,0,"(0, 10]",Low Risk
2000.0, 36 months,C,52000.0,29.26,Charged Off,36,1,0.038461538461538464,0,"(20, 30]",Medium Risk
13000.0, 60 months,C,91000.0,18.57,Current,60,0,0.14285714285714285,0,"(10, 20]",Medium Risk
18000.0, 36 months,A,120000.0,34.07,Fully Paid,36,0,0.15,0,"(30, 100]",Medium Risk
24000.0, 60 months,B,60000.0,27.56,Fully Paid,60,0,0.4,0,"(20, 30]",Medium Risk
18000.0, 36 months,A,55000.0,19.46,Fully Paid,36,0,0.32727272727272727,0,"(10, 20]",Medium Risk
5600.0, 36 months,C,30000.0,29.42,Fully Paid,36,0,0.18666666666666668,0,"(20, 30]",Medium Risk
16000.0, 60 months,D,90000.0,16.16,Charged Off,60,1,0.17777777777777778,0,"(10, 20]",Medium Risk
15000.0, 36 months,B,43500.0,4.33,Fully Paid,36,0,0.3448275862068966,0,"(0, 10]",Low Risk
21000.0, 60 months,C,90000.0,30.11,Current,60,0,0.23333333333333334,0,"(30, 100]",Medium Risk
28000.0, 36 months,C,450000.0,14.94,Fully Paid,36,0,0.06222222222222222,0,"(10, 20]",Medium Risk
24000.0, 36 months,C,89000.0,24.2,Fully Paid,36,0,0.2696629213483146,0,"(20, 30]",Medium Risk
15000.0, 36 months,B,70000.0,29.07,Fully Paid,36,0,0.21428571428571427,0,"(20, 30]",Medium Risk
7200.0, 36 months,B,86000.0,13.24,Fully Paid,36,0,0.08372093023255814,0,"(10, 20]",Low Risk
15000.0, 36 months,B,76995.0,12.91,Fully Paid,36,0,0.1948178453146308,0,"(10, 20]",Low Risk
12000.0, 36 months,C,53500.0,31.83,Charged Off,36,1,0.22429906542056074,0,"(30, 100]",Medium Risk
20000.0, 36 months,A,85000.0,21.21,Fully Paid,36,0,0.23529411764705882,0,"(20, 30]",Medium Risk
1500.0, 36 months,D,32000.0,29.0,Fully Paid,36,0,0.046875,0,"(20, 30]",Medium Risk
10000.0, 60 months,E,50000.0,18.34,Fully Paid,60,0,0.2,0,"(10, 20]",Medium Risk
9600.0, 36 months,E,30000.0,5.4,Fully Paid,36,0,0.32,0,"(0, 10]",Medium Risk
25000.0, 60 months,A,90000.0,11.29,Fully Paid,60,0,0.2777777777777778,0,"(10, 20]",Low Risk
16100.0, 60 months,F,35000.0,16.19,Current,60,0,0.46,0,"(10, 20]",High Risk
15000.0, 60 months,B,113000.0,17.47,Fully Paid,60,0,0.13274336283185842,0,"(10, 20]",Medium Risk
33300.0, 36 months,C,125000.0,21.69,Fully Paid,36,0,0.2664,0,"(20, 30]",Medium Risk
7200.0, 36 months,B,68000.0,10.57,Fully Paid,36,0,0.10588235294117647,0,"(10, 20]",Low Risk
15000.0, 36 months,C,66248.0,31.67,Fully Paid,36,0,0.226421929718633,0,"(30, 100]",Medium Risk
14000.0, 36 months,B,50000.0,9.46,Fully Paid,36,0,0.28,0,"(0, 10]",Low Risk
17000.0, 36 months,A,81000.0,21.98,Fully Paid,36,0,0.20987654320987653,0,"(20, 30]",Medium Risk
15000.0, 36 months,A,35000.0,19.68,Fully Paid,36,0,0.42857142857142855,0,"(10, 20]",Medium Risk
